2,-1.48,120
2,-0.19,120
2,-3.63,122
2,-0.75,124
2,-6.02,-1
2,1.35,122
2,-1,-1
2,-1,-1
2,-2.46,119
2,-2.87,-1
2,1.92,125
2,5.21,130
2,9.89,-1
2,10.38,-1
2,12.59,-1
2,14.73,124
2,16.09,119
2,17.19,126
2,-10.03,-1
2,20.45,128
2,20.31,128
2,21.44,128
2,20.84,130
2,23.95,131
2,24.37,129
2,27.05,128
2,27.57,131
2,31.22,128
2,32.38,132
2,34.39,126
2,34.56,125
2,36.52,124
2,35.99,125
2,36.91,123
2,38.71,123
2,37.64,124
2,38.08,123
2,37.67,123
2,38.65,124
2,37.92,123
2,39.67,124
2,41.18,120
2,40.71,119
2,39.82,122
2,38.7,117
2,-1,114
2,38.46,116
2,40.73,122
2,39.2,118
2,38.38,123
2,37.06,121
2,36.32,127
2,33.79,128
2,33.31,132
2,29.61,136
2,-20.9,-1
2,26.58,123
2,22.86,123
2,19.62,121
2,17.14,123
2,17.47,-1
2,15.57,125
2,16.1,124
2,14.73,128
2,12.24,126
2,4.81,125
2,10.87,131
2,9.69,-1
2,6.92,130
2,4.52,124
2,3.31,126
2,1.16,-1
2,-0.67,135
2,-2.19,133
2,-4.98,131
2,-6.14,128
2,-8.65,127
2,-9.84,130
2,-9.92,125
2,-12.88,125
2,-13.85,-1
2,-14.75,125
2,-14.87,119
2,-16.85,119
2,-17.92,121
2,-17.3,129
2,-18.89,124
2,-22.05,-1
2,-24.84,127
2,-22.8,-1
2,-24.96,123
2,-24.92,129
2,-24.99,130
2,-25.67,127
2,-24.97,127
2,-25.95,126
2,-24.27,122
2,-23.52,121
2,-23.41,121
2,-23.51,119
2,-23.67,-1
2,-22.22,-1
2,-22.68,127
2,-23.17,-1
2,-23.61,-1
2,-21.45,121
2,-22.52,122
2,-22.38,-1
2,-21.43,123
2,-19.16,-1
2,-15.91,-1
2,-15.18,130
2,-13.99,-1
2,-15.04,129
2,-15.46,-1
2,-14.97,131
2,-13.65,-1
2,-13.68,128
2,-12.8,-1
2,-11.94,125
2,-13.06,127
2,-13.23,125
2,-14.31,128
2,-12.49,124
2,-11.31,132
2,-7.7,125
2,-6.29,135
2,-4.52,139
2,-4.17,137
2,-4.19,-1
2,-2.99,-1
2,-2.16,118
2,0.51,-1
2,3.88,-1
2,5.99,-1
2,9.12,-1
2,13.72,139
2,20.74,-1
2,20.52,-1
2,23.59,149
2,24.57,143
2,25.38,-1
2,-16.91,-1
2,22.99,-1
2,-22.59,-1
2,16.78,-1
2,18.62,-1
2,23.52,-1
2,23.47,-1
2,28.85,-1
2,30.38,-1
2,30.23,-1
2,31.57,138
2,29.02,-1
2,28.22,137
2,31.85,130
2,31.98,136
2,30.73,135
2,33.04,136
2,30.18,132
2,31.14,-1
2,29.98,135
2,30.58,-1
2,31.33,-1
2,29.53,135
2,29.17,133
2,28.45,135
2,26.93,-1
2,26.95,137
2,24.56,135
2,22.19,-1
2,17.5,-1
2,16.13,-1
2,14.33,-1
2,10.31,-1
2,7.76,123
2,4.66,120
2,2.66,-1
2,3.11,125
2,2.16,-1
2,2.55,-1
2,2.89,120
2,2.07,117
2,1.17,-1
2,0.06,124
2,0.1,-1
2,-1.52,127
2,-2.38,120
2,-4.69,125
2,-4.78,124
2,-6.54,128
2,-7.53,136
2,-9.12,128
2,-11.93,127
2,-13.51,132
2,-14.69,126
2,-15.35,130
2,-16.81,134
2,-16.69,131
2,-16.03,135
2,-18.34,-1
2,-17.76,-1
2,-21.45,131
2,-22.31,-1
2,-21.48,131
2,-20.82,128
2,-23.05,124
2,-21.84,122
2,-21.99,125
2,-21.73,129
2,-20.28,127
2,-18.87,-1
2,-14.7,136
2,-15.33,-1
2,-12.37,-1
2,-8.82,131
2,-7.72,-1
2,-3.71,-1
2,-1.06,-1
2,4.19,127
2,4.67,136
2,6.4,133
2,7.79,-1
2,7.48,-1
2,9.44,-1
2,9.95,-1
2,12.63,-1
2,14.16,-1
2,15.03,-1
2,18.91,142
2,18.91,-1
2,20.85,149
2,21.76,152
2,20.94,-1
2,24.41,-1
2,22.19,-1
2,23.52,142
2,21.14,-1
2,22.97,-1
2,24.27,-1
2,23.12,-1
2,25.8,-1
2,25.68,131
2,26.67,-1
2,26.01,130
2,25.73,131
2,26.38,128
2,25.25,-1
2,26.83,122
2,26.88,117
2,25.46,-1
2,-1,-1
2,-1,-1
2,24.92,132
2,20.89,-1
2,23,129
2,21.99,-1
2,23.21,-1
2,21.63,128
2,21.75,-1
2,21.78,-1
2,23.49,-1
2,21.86,-1
2,23.13,140
2,20.99,138
2,21.1,138
2,14.22,-1
2,5.61,-1
2,6.28,-1
2,-1,-1
2,3.62,-1
2,2.48,-1
2,3.64,122
2,2.22,119
2,0.85,123
2,-0.06,-1
2,-0.48,126
2,0.96,-1
2,0.83,-1
2,-1.37,126
2,1.66,-1
2,1.86,125
2,1.73,127
2,1,121
2,1.28,124
2,3.25,129
2,-0.28,-1
2,1.74,-1
2,1.05,-1
2,-1,-1
2,-1,-1
2,-1,-1
2,-1,-1
2,-5.18,121
2,-4.61,-1
2,-5.9,121
2,-3.22,120
2,-1,-1
2,-8.35,122
2,-1,-1
2,-7.37,111
2,-5.22,-1
2,-1,-1
2,-4.22,-1
2,-1.89,-1
2,-0.36,109
2,0.24,108
2,0.68,114
2,1.3,112
2,2.07,112
2,3.09,-1
2,6.9,-1
2,6.44,114
2,5.69,113
2,6.16,116
2,7.31,113
2,7.98,115
2,9.74,113
2,12.15,119
2,10.59,115
2,9.68,116
2,13.16,111
2,9.75,109
2,-1,-1
2,8.9,-1
2,12.21,-1
2,16.44,110
2,12.64,-1
2,19.18,114
2,18.5,115
2,19.34,-1
2,-1,-1
2,-2.15,-1
2,-3.66,-1
2,9.84,-1
2,8.69,-1
2,7.95,115
2,9.98,118
2,8.98,-1
2,7.41,117
2,8.33,-1
2,8.6,112
2,10.55,109
2,12.28,111
2,14.08,-1
2,14.08,110
2,14.6,110
2,17.81,111
2,15.7,112
2,21.19,108
2,21.47,112
2,21.19,112
2,20.13,-1
2,23.95,115
2,19.83,112
2,21.15,116
2,23.54,113
2,21.86,-1
2,24.08,-1
2,21.88,113
2,22.38,115
2,21.6,114
2,24.64,114
2,20,109
2,21.44,108
2,22.1,112
2,22.96,112
2,24.57,113
2,24.07,119
2,20.67,115
2,24.44,-1
2,-1,-1
