2,-1,121
2,32.03,123
2,23.53,123
2,34.75,125
2,27.66,125
2,39.67,127
2,38.7,127
2,36.64,127
2,26.71,127
2,39.82,128
2,31.43,128
2,18.34,128
2,16.13,128
2,39.2,129
2,20.97,129
2,37.64,130
2,40.73,130
2,27.84,130
2,34.22,130
2,37.69,130
2,30.91,130
2,2.36,130
2,41.18,131
2,-1,131
2,21.76,131
2,26.88,131
2,21.15,131
2,22.38,131
2,20.67,131
2,31.64,131
2,32.37,131
2,34.27,131
2,29.86,131
2,40.71,132
2,38.46,132
2,29.53,132
2,23.95,132
2,30.28,132
2,28.67,132
2,21.6,133
2,29.8,133
2,23.56,133
2,37.67,134
2,37.92,134
2,38.38,134
2,23.54,134
2,24.64,134
2,24.57,134
2,19.36,134
2,15.91,134
2,5.69,134
2,36.52,135
2,38.65,135
2,37.06,135
2,23,135
2,20,135
2,21.44,135
2,22.96,135
2,24.07,135
2,13.76,135
2,34.39,136
2,36.32,136
2,25.68,136
2,21.63,136
2,21.88,136
2,24.57,137
2,22.1,137
2,35.99,138
2,36.91,138
2,38.08,138
2,23.52,138
2,26.38,138
2,26.83,138
2,19.83,138
2,34.56,139
2,29.17,139
2,28.45,139
2,26.95,139
2,38.71,140
2,33.79,140
2,33.31,140
2,24.56,140
2,20.85,140
2,29.61,141
2,24.92,141
2,21.19,141
2,15.58,141
2,2.22,141
2,25.73,142
2,27.57,143
2,13.72,143
2,30.18,143
2,26.01,143
2,14.08,143
2,21.47,143
2,21.19,143
2,3.95,143
2,26.58,144
2,33.04,144
2,17.81,144
2,24.37,145
2,31.98,145
2,18.91,145
2,14.6,145
2,31.22,146
2,32.38,146
2,29.98,146
2,21.1,146
2,15.7,146
2,3.19,146
2,2.31,146
2,23.95,147
2,17.14,147
2,20.99,147
2,8.6,147
2,2.29,147
2,-2.62,147
2,27.05,148
2,22.86,148
2,19.62,148
2,7.41,148
2,10.55,148
2,2.31,148
2,1.39,148
2,-3.98,148
2,15.57,149
2,30.73,149
2,7.76,149
2,23.13,149
2,7.95,149
2,12.28,149
2,-0.38,149
2,31.85,150
2,18.5,150
2,3.88,151
2,-3.14,151
2,20.45,152
2,20.84,152
2,4.66,152
2,9.98,152
2,-2.21,152
2,-0.83,152
2,21.44,153
2,28.22,153
2,-0.69,153
2,20.31,154
2,4.52,154
2,16.44,154
2,0.22,154
2,16.1,155
2,14.73,155
2,1.55,155
2,-0.65,155
2,0.14,155
2,6.4,156
2,-2.22,156
2,-0.1,156
2,12.24,157
2,31.57,157
2,3.64,157
2,19.18,157
2,2.78,157
2,-0.02,157
2,10.87,158
2,-2.16,158
2,0.85,158
2,-1.93,158
2,-3.07,158
2,23.59,159
2,2.07,159
2,4.19,159
2,-11.05,159
2,3.11,160
2,2.89,160
2,13.16,160
2,0.78,160
2,-3.22,160
2,12.15,161
2,9.68,161
2,-9.85,161
2,-4.06,161
2,0.92,161
2,17.19,162
2,4.81,162
2,6.92,162
2,0.06,162
2,4.67,162
2,10.59,162
2,-1.83,162
2,16.09,163
2,-2.38,163
2,-12.15,163
2,-10.16,164
2,-0.52,164
2,14.73,165
2,-2.19,165
2,1.28,165
2,7.98,165
2,9.74,165
2,9.75,165
2,-13.14,165
2,7.31,166
2,-4.52,167
2,-1.37,167
2,-12.38,167
2,1.92,168
2,-12.49,168
2,1,168
2,5.69,168
2,-11.93,169
2,-0.48,169
2,6.44,169
2,-6.29,170
2,-4.17,170
2,-1.52,170
2,1.73,170
2,3.25,170
2,-3.22,170
2,0.24,170
2,1.3,170
2,6.16,170
2,-13.04,170
2,-6.79,170
2,-0.67,171
2,-4.98,171
2,2.22,171
2,1.86,171
2,-5.9,171
2,-0.36,171
2,-8.28,171
2,-13.68,171
2,-2.46,172
2,5.21,172
2,0.68,172
2,-11.95,172
2,-6.09,172
2,3.31,173
2,-7.37,173
2,2.07,173
2,-9.92,174
2,-4.78,174
2,-14.58,174
2,-22.52,175
2,-9.12,175
2,-5.75,175
2,-1.48,176
2,1.35,176
2,-21.45,176
2,-7.7,176
2,-4.69,176
2,-13.51,176
2,-8.82,176
2,-0.19,177
2,-0.75,177
2,-6.14,177
2,-8.65,177
2,-9.84,177
2,-14.31,177
2,-14.69,177
2,-5.18,177
2,-8.35,177
2,-12.97,177
2,-13.23,178
2,-14.7,178
2,-7.68,178
2,-12.88,179
2,-16.81,179
2,-11.18,179
2,-11.69,179
2,-3.63,180
2,-13.68,180
2,-11.31,180
2,-14.87,181
2,-16.85,181
2,-17.92,181
2,-22.68,181
2,-21.43,181
2,-6.54,181
2,-7.53,181
2,-14.75,182
2,-13.06,182
2,-15.35,182
2,-16.69,182
2,-25.95,183
2,-15.18,183
2,-14.62,183
2,-16.54,183
2,-14.77,183
2,-18.89,184
2,-24.92,184
2,-23.52,184
2,-23.41,184
2,-23.51,184
2,-15.04,184
2,-11.94,184
2,-21.73,184
2,-21.62,184
2,-17.3,185
2,-24.96,185
2,-24.97,185
2,-24.27,185
2,-14.97,185
2,-21.99,185
2,-24.84,186
2,-16.03,186
2,-21.48,186
2,-20.82,186
2,-20.28,186
2,-22.59,186
2,-24.99,187
2,-21.45,187
2,-25.67,188
2,-23.05,188
2,-21.84,188
2,-22.78,188
2,-16.3,188
2,-21.51,189
2,-16.52,193
