4,2.29,104
4,-0.1,107
4,1.39,109
4,-0.38,111
4,13.76,116
4,23.56,117
4,13.16,118
4,21.44,118
4,23.53,119
4,15.91,119
4,11.23,119
4,-2.21,119
4,8.6,120
4,12.28,120
4,14.08,120
4,14.6,120
4,36.64,120
4,15.58,120
4,7.98,121
4,8.33,121
4,15.7,121
4,21.19,121
4,24.64,121
4,20,121
4,30.28,121
4,3.19,121
4,8.98,122
4,24.57,122
4,20.97,122
4,21.47,123
4,34.27,123
4,3.95,123
4,17.81,124
4,23.54,124
4,21.6,124
4,22.1,124
4,22.96,124
4,29.8,124
4,32.37,124
4,-1,124
4,21.88,125
4,32.03,125
4,37.69,125
4,20.13,126
4,22.38,126
4,20.67,126
4,34.22,126
4,7.95,127
4,31.64,127
4,19.36,128
4,21.15,129
4,24.07,129
4,27.84,129
4,21.99,130
4,6.28,131
4,30.91,131
4,3.11,132
4,26.88,132
4,-1,132
4,31.43,132
4,26.71,132
4,28.67,132
4,16.1,134
4,2.16,134
4,20.45,135
4,20.31,135
4,17.47,135
4,6.92,135
4,20.84,136
4,38.7,136
4,17.14,136
4,21.44,137
4,27.05,137
4,38.71,137
4,41.18,137
4,40.71,137
4,-1,137
4,19.62,137
4,24.37,138
4,27.57,138
4,38.46,138
4,15.57,138
4,38.08,139
4,39.82,139
4,14.16,139
4,25.46,139
4,23.95,140
4,34.39,140
4,36.91,140
4,39.67,140
4,38.38,140
4,26.38,140
4,23,140
4,31.22,141
4,34.56,141
4,35.99,141
4,40.73,141
4,39.2,141
4,17.5,141
4,24.27,141
4,23.12,141
4,26.67,141
4,24.92,141
4,37.67,142
4,38.65,142
4,37.92,142
4,9.44,142
4,25.68,142
4,36.52,143
4,37.64,143
4,22.19,143
4,9.95,143
4,25.8,143
4,22.97,144
4,37.06,145
4,31.85,145
4,20.94,145
4,32.38,146
4,36.32,146
4,26.01,146
4,31.33,148
4,29.53,148
4,29.17,148
4,28.45,148
4,15.03,148
4,22.19,148
4,25.73,148
4,24.41,149
4,30.18,150
4,20.99,150
4,23.52,151
4,33.79,152
4,29.02,152
4,29.98,153
4,33.31,154
4,31.14,154
4,31.98,155
4,30.73,157
4,33.04,158
4,29.61,159
4,31.57,159
4,30.38,160
4,18.91,160
4,30.58,161
4,20.85,161
4,23.59,163
4,30.23,164
4,21.76,167
