40,80.66
45,79.64872346
50,79.10293546
55,78.77471539
60,78.34429814
65,77.58078011
70,76.50398615
75,75.47677463
80,75.16561194
85,76.3547911
90,79.66625028
95,85.2913447
100,92.85103081
105,101.4538105
110,109.935099
115,117.1808879
120,122.4061224
125,125.2902014
130,125.9469563
135,124.7800808
140,122.3092393
