40,89.45
45,89.22080843
50,89.19625166
55,89.40090068
60,89.82033915
65,90.41015088
70,91.106745
75,91.83975453
80,92.54212278
85,93.1567694
90,93.64139312
95,93.97347851
100,94.1554868
105,94.21718198
110,94.21080052
115,94.19709075
120,94.22535553
125,94.31536011
130,94.44980706
135,94.58178242
140,94.65430645
